participant_id,trial_number,subscale,correct,age,gender
6139b1f95a2be57262c064a4,6,opposition,1,35,Female
6139b1f95a2be57262c064a4,7,opposition,1,35,Female
6139b1f95a2be57262c064a4,8,opposition,1,35,Female
6139b1f95a2be57262c064a4,9,opposition,1,35,Female
6139b1f95a2be57262c064a4,10,opposition,1,35,Female
6139b1f95a2be57262c064a4,11,opposition,0,35,Female
6139b1f95a2be57262c064a4,12,opposition,0,35,Female
6139b1f95a2be57262c064a4,13,opposition,0,35,Female
6139b1f95a2be57262c064a4,14,opposition,0,35,Female
6139b1f95a2be57262c064a4,15,opposition,1,35,Female
6139b1f95a2be57262c064a4,16,opposition,0,35,Female
6139b1f95a2be57262c064a4,17,difference,1,35,Female
6139b1f95a2be57262c064a4,18,difference,1,35,Female
6139b1f95a2be57262c064a4,19,difference,0,35,Female
6139b1f95a2be57262c064a4,20,difference,1,35,Female
6139b1f95a2be57262c064a4,21,difference,1,35,Female
6139b1f95a2be57262c064a4,22,difference,1,35,Female
6139b1f95a2be57262c064a4,23,difference,1,35,Female
6139b1f95a2be57262c064a4,24,difference,1,35,Female
6139b1f95a2be57262c064a4,25,difference,1,35,Female
6139b1f95a2be57262c064a4,26,difference,1,35,Female
6139b1f95a2be57262c064a4,27,difference,0,35,Female
6139b1f95a2be57262c064a4,28,difference,1,35,Female
6139b1f95a2be57262c064a4,29,difference,1,35,Female
6139b1f95a2be57262c064a4,30,difference,1,35,Female
6139b1f95a2be57262c064a4,31,difference,1,35,Female
6139b1f95a2be57262c064a4,32,difference,1,35,Female
6139b1f95a2be57262c064a4,33,quantity,1,35,Female
6139b1f95a2be57262c064a4,34,quantity,1,35,Female
6139b1f95a2be57262c064a4,35,quantity,1,35,Female
6139b1f95a2be57262c064a4,36,quantity,1,35,Female
6139b1f95a2be57262c064a4,37,quantity,1,35,Female
6139b1f95a2be57262c064a4,38,quantity,0,35,Female
6139b1f95a2be57262c064a4,39,quantity,1,35,Female
6139b1f95a2be57262c064a4,40,quantity,1,35,Female
6139b1f95a2be57262c064a4,41,quantity,1,35,Female
6139b1f95a2be57262c064a4,42,quantity,1,35,Female
6139b1f95a2be57262c064a4,43,quantity,0,35,Female
6139b1f95a2be57262c064a4,44,quantity,0,35,Female
6139b1f95a2be57262c064a4,45,quantity,1,35,Female
6139b1f95a2be57262c064a4,46,quantity,1,35,Female
6139b1f95a2be57262c064a4,47,quantity,1,35,Female
6139b1f95a2be57262c064a4,48,quantity,1,35,Female
6139b1f95a2be57262c064a4,49,temporal,0,35,Female
6139b1f95a2be57262c064a4,50,temporal,1,35,Female
6139b1f95a2be57262c064a4,51,temporal,1,35,Female
6139b1f95a2be57262c064a4,52,temporal,1,35,Female
6139b1f95a2be57262c064a4,53,temporal,1,35,Female
6139b1f95a2be57262c064a4,54,temporal,0,35,Female
6139b1f95a2be57262c064a4,55,temporal,0,35,Female
6139b1f95a2be57262c064a4,56,temporal,1,35,Female
6139b1f95a2be57262c064a4,57,temporal,1,35,Female
6139b1f95a2be57262c064a4,58,temporal,1,35,Female
6139b1f95a2be57262c064a4,59,temporal,0,35,Female
6139b1f95a2be57262c064a4,60,temporal,0,35,Female
6139b1f95a2be57262c064a4,61,temporal,1,35,Female
6139b1f95a2be57262c064a4,62,temporal,1,35,Female
6139b1f95a2be57262c064a4,63,temporal,1,35,Female
6139b1f95a2be57262c064a4,64,temporal,0,35,Female
6139b1f95a2be57262c064a4,65,containment,1,35,Female
6139b1f95a2be57262c064a4,66,containment,1,35,Female
6139b1f95a2be57262c064a4,67,containment,1,35,Female
6139b1f95a2be57262c064a4,68,containment,1,35,Female
6139b1f95a2be57262c064a4,69,containment,1,35,Female
6139b1f95a2be57262c064a4,70,containment,1,35,Female
6139b1f95a2be57262c064a4,71,containment,1,35,Female
6139b1f95a2be57262c064a4,72,containment,1,35,Female
6139b1f95a2be57262c064a4,73,containment,1,35,Female
6139b1f95a2be57262c064a4,74,containment,0,35,Female
6139b1f95a2be57262c064a4,75,containment,1,35,Female
6139b1f95a2be57262c064a4,76,containment,1,35,Female
6139b1f95a2be57262c064a4,77,containment,1,35,Female
6139b1f95a2be57262c064a4,78,containment,0,35,Female
6139b1f95a2be57262c064a4,79,containment,1,35,Female
6139b1f95a2be57262c064a4,80,containment,0,35,Female
6139b1f95a2be57262c064a4,81,analogy,1,35,Female
6139b1f95a2be57262c064a4,82,analogy,1,35,Female
6139b1f95a2be57262c064a4,83,analogy,0,35,Female
6139b1f95a2be57262c064a4,84,analogy,1,35,Female
6139b1f95a2be57262c064a4,85,analogy,1,35,Female
6139b1f95a2be57262c064a4,86,analogy,1,35,Female
6139b1f95a2be57262c064a4,87,analogy,1,35,Female
6139b1f95a2be57262c064a4,88,analogy,1,35,Female
6139b1f95a2be57262c064a4,89,analogy,0,35,Female
6139b1f95a2be57262c064a4,90,analogy,1,35,Female
6139b1f95a2be57262c064a4,91,analogy,0,35,Female
6139b1f95a2be57262c064a4,92,analogy,1,35,Female
6139b1f95a2be57262c064a4,93,analogy,0,35,Female
6139b1f95a2be57262c064a4,94,analogy,1,35,Female
6139b1f95a2be57262c064a4,95,analogy,0,35,Female
6139b1f95a2be57262c064a4,96,analogy,1,35,Female
6139b1f95a2be57262c064a4,97,deictic,1,35,Female
6139b1f95a2be57262c064a4,98,deictic,1,35,Female
6139b1f95a2be57262c064a4,99,deictic,1,35,Female
6139b1f95a2be57262c064a4,100,deictic,0,35,Female
6139b1f95a2be57262c064a4,101,deictic,1,35,Female
6139b1f95a2be57262c064a4,102,deictic,1,35,Female
6139b1f95a2be57262c064a4,103,deictic,0,35,Female
6139b1f95a2be57262c064a4,104,deictic,1,35,Female
6139b1f95a2be57262c064a4,105,deictic,0,35,Female
6139b1f95a2be57262c064a4,106,deictic,0,35,Female
6139b1f95a2be57262c064a4,107,deictic,1,35,Female
6139b1f95a2be57262c064a4,108,deictic,1,35,Female
6139b1f95a2be57262c064a4,109,deictic,1,35,Female
6139b1f95a2be57262c064a4,110,deictic,0,35,Female
6139b1f95a2be57262c064a4,111,deictic,0,35,Female
6139b1f95a2be57262c064a4,112,deictic,1,35,Female
6139b1f95a2be57262c064a4,113,mathematical,0,35,Female
6139b1f95a2be57262c064a4,114,mathematical,1,35,Female
6139b1f95a2be57262c064a4,115,mathematical,1,35,Female
6139b1f95a2be57262c064a4,116,mathematical,0,35,Female
6139b1f95a2be57262c064a4,117,mathematical,0,35,Female
6139b1f95a2be57262c064a4,118,mathematical,0,35,Female
6139b1f95a2be57262c064a4,119,mathematical,0,35,Female
6139b1f95a2be57262c064a4,120,mathematical,1,35,Female
6139b1f95a2be57262c064a4,121,mathematical,0,35,Female
6139b1f95a2be57262c064a4,122,mathematical,1,35,Female
6139b1f95a2be57262c064a4,123,mathematical,0,35,Female
6139b1f95a2be57262c064a4,124,mathematical,0,35,Female
6139b1f95a2be57262c064a4,125,mathematical,0,35,Female
6139b1f95a2be57262c064a4,126,mathematical,1,35,Female
6139b1f95a2be57262c064a4,127,mathematical,0,35,Female
6139b1f95a2be57262c064a4,128,mathematical,0,35,Female
61115eebcd51fa0d10fe541b,1,opposition,1,34,Female
61115eebcd51fa0d10fe541b,2,opposition,1,34,Female
61115eebcd51fa0d10fe541b,3,opposition,1,34,Female
61115eebcd51fa0d10fe541b,4,opposition,1,34,Female
61115eebcd51fa0d10fe541b,5,opposition,1,34,Female
61115eebcd51fa0d10fe541b,6,opposition,1,34,Female
61115eebcd51fa0d10fe541b,7,opposition,1,34,Female
61115eebcd51fa0d10fe541b,8,opposition,1,34,Female
61115eebcd51fa0d10fe541b,9,opposition,1,34,Female
61115eebcd51fa0d10fe541b,10,opposition,0,34,Female
61115eebcd51fa0d10fe541b,11,opposition,1,34,Female
61115eebcd51fa0d10fe541b,12,opposition,0,34,Female
61115eebcd51fa0d10fe541b,13,opposition,0,34,Female
61115eebcd51fa0d10fe541b,14,opposition,0,34,Female
61115eebcd51fa0d10fe541b,15,opposition,0,34,Female
61115eebcd51fa0d10fe541b,16,opposition,1,34,Female
61115eebcd51fa0d10fe541b,17,difference,1,34,Female
61115eebcd51fa0d10fe541b,18,difference,1,34,Female
61115eebcd51fa0d10fe541b,19,difference,0,34,Female
61115eebcd51fa0d10fe541b,20,difference,0,34,Female
61115eebcd51fa0d10fe541b,21,difference,1,34,Female
61115eebcd51fa0d10fe541b,22,difference,1,34,Female
61115eebcd51fa0d10fe541b,23,difference,1,34,Female
61115eebcd51fa0d10fe541b,24,difference,1,34,Female
61115eebcd51fa0d10fe541b,25,difference,1,34,Female
61115eebcd51fa0d10fe541b,26,difference,1,34,Female
61115eebcd51fa0d10fe541b,27,difference,1,34,Female
61115eebcd51fa0d10fe541b,28,difference,0,34,Female
61115eebcd51fa0d10fe541b,29,difference,1,34,Female
61115eebcd51fa0d10fe541b,30,difference,1,34,Female
61115eebcd51fa0d10fe541b,31,difference,1,34,Female
61115eebcd51fa0d10fe541b,32,difference,1,34,Female
61115eebcd51fa0d10fe541b,33,quantity,0,34,Female
61115eebcd51fa0d10fe541b,34,quantity,1,34,Female
61115eebcd51fa0d10fe541b,35,quantity,1,34,Female
61115eebcd51fa0d10fe541b,36,quantity,1,34,Female
61115eebcd51fa0d10fe541b,37,quantity,1,34,Female
61115eebcd51fa0d10fe541b,38,quantity,1,34,Female
61115eebcd51fa0d10fe541b,39,quantity,0,34,Female
61115eebcd51fa0d10fe541b,40,quantity,1,34,Female
61115eebcd51fa0d10fe541b,41,quantity,1,34,Female
61115eebcd51fa0d10fe541b,42,quantity,1,34,Female
61115eebcd51fa0d10fe541b,43,quantity,0,34,Female
61115eebcd51fa0d10fe541b,44,quantity,1,34,Female
61115eebcd51fa0d10fe541b,45,quantity,1,34,Female
61115eebcd51fa0d10fe541b,46,quantity,1,34,Female
61115eebcd51fa0d10fe541b,47,quantity,1,34,Female
61115eebcd51fa0d10fe541b,48,quantity,1,34,Female
61115eebcd51fa0d10fe541b,49,temporal,1,34,Female
61115eebcd51fa0d10fe541b,50,temporal,1,34,Female
61115eebcd51fa0d10fe541b,51,temporal,0,34,Female
61115eebcd51fa0d10fe541b,52,temporal,0,34,Female
61115eebcd51fa0d10fe541b,53,temporal,1,34,Female
61115eebcd51fa0d10fe541b,54,temporal,1,34,Female
61115eebcd51fa0d10fe541b,55,temporal,1,34,Female
61115eebcd51fa0d10fe541b,56,temporal,1,34,Female
61115eebcd51fa0d10fe541b,57,temporal,0,34,Female
61115eebcd51fa0d10fe541b,58,temporal,0,34,Female
61115eebcd51fa0d10fe541b,59,temporal,1,34,Female
61115eebcd51fa0d10fe541b,60,temporal,0,34,Female
61115eebcd51fa0d10fe541b,61,temporal,0,34,Female
61115eebcd51fa0d10fe541b,62,temporal,1,34,Female
61115eebcd51fa0d10fe541b,63,temporal,1,34,Female
61115eebcd51fa0d10fe541b,64,temporal,1,34,Female
61115eebcd51fa0d10fe541b,65,containment,0,34,Female
61115eebcd51fa0d10fe541b,66,containment,1,34,Female
61115eebcd51fa0d10fe541b,67,containment,1,34,Female
61115eebcd51fa0d10fe541b,68,containment,0,34,Female
61115eebcd51fa0d10fe541b,69,containment,1,34,Female
61115eebcd51fa0d10fe541b,70,containment,1,34,Female
61115eebcd51fa0d10fe541b,71,containment,1,34,Female
61115eebcd51fa0d10fe541b,72,containment,1,34,Female
61115eebcd51fa0d10fe541b,73,containment,1,34,Female
61115eebcd51fa0d10fe541b,74,containment,0,34,Female
61115eebcd51fa0d10fe541b,75,containment,0,34,Female
61115eebcd51fa0d10fe541b,76,containment,1,34,Female
61115eebcd51fa0d10fe541b,77,containment,0,34,Female
61115eebcd51fa0d10fe541b,78,containment,1,34,Female
61115eebcd51fa0d10fe541b,79,containment,1,34,Female
61115eebcd51fa0d10fe541b,80,containment,0,34,Female
61115eebcd51fa0d10fe541b,81,analogy,1,34,Female
61115eebcd51fa0d10fe541b,82,analogy,1,34,Female
61115eebcd51fa0d10fe541b,83,analogy,1,34,Female
61115eebcd51fa0d10fe541b,84,analogy,1,34,Female
61115eebcd51fa0d10fe541b,85,analogy,1,34,Female
61115eebcd51fa0d10fe541b,86,analogy,1,34,Female
61115eebcd51fa0d10fe541b,87,analogy,1,34,Female
61115eebcd51fa0d10fe541b,88,analogy,1,34,Female
61115eebcd51fa0d10fe541b,89,analogy,0,34,Female
61115eebcd51fa0d10fe541b,90,analogy,1,34,Female
61115eebcd51fa0d10fe541b,91,analogy,0,34,Female
61115eebcd51fa0d10fe541b,92,analogy,1,34,Female
61115eebcd51fa0d10fe541b,93,analogy,1,34,Female
61115eebcd51fa0d10fe541b,94,analogy,0,34,Female
61115eebcd51fa0d10fe541b,95,analogy,0,34,Female
61115eebcd51fa0d10fe541b,96,analogy,1,34,Female
61115eebcd51fa0d10fe541b,97,deictic,1,34,Female
61115eebcd51fa0d10fe541b,98,deictic,1,34,Female
61115eebcd51fa0d10fe541b,99,deictic,0,34,Female
61115eebcd51fa0d10fe541b,100,deictic,1,34,Female
61115eebcd51fa0d10fe541b,101,deictic,1,34,Female
61115eebcd51fa0d10fe541b,102,deictic,1,34,Female
61115eebcd51fa0d10fe541b,103,deictic,1,34,Female
61115eebcd51fa0d10fe541b,104,deictic,0,34,Female
61115eebcd51fa0d10fe541b,105,deictic,1,34,Female
61115eebcd51fa0d10fe541b,106,deictic,1,34,Female
61115eebcd51fa0d10fe541b,107,deictic,1,34,Female
61115eebcd51fa0d10fe541b,108,deictic,1,34,Female
61115eebcd51fa0d10fe541b,109,deictic,0,34,Female
61115eebcd51fa0d10fe541b,110,deictic,1,34,Female
61115eebcd51fa0d10fe541b,111,deictic,1,34,Female
61115eebcd51fa0d10fe541b,112,deictic,1,34,Female
61115eebcd51fa0d10fe541b,113,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,114,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,115,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,116,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,117,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,118,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,119,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,120,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,121,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,122,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,123,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,124,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,125,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,126,mathematical,1,34,Female
61115eebcd51fa0d10fe541b,127,mathematical,0,34,Female
61115eebcd51fa0d10fe541b,128,mathematical,1,34,Female
62a766c5899e18df9ca94d67,1,opposition,0,24,Female
62a766c5899e18df9ca94d67,2,opposition,1,24,Female
62a766c5899e18df9ca94d67,3,opposition,0,24,Female
62a766c5899e18df9ca94d67,4,opposition,1,24,Female
62a766c5899e18df9ca94d67,5,opposition,0,24,Female
62a766c5899e18df9ca94d67,6,opposition,1,24,Female
62a766c5899e18df9ca94d67,7,opposition,1,24,Female
62a766c5899e18df9ca94d67,8,opposition,0,24,Female
62a766c5899e18df9ca94d67,9,opposition,1,24,Female
62a766c5899e18df9ca94d67,10,opposition,0,24,Female
62a766c5899e18df9ca94d67,11,opposition,0,24,Female
62a766c5899e18df9ca94d67,12,opposition,1,24,Female
62a766c5899e18df9ca94d67,13,opposition,1,24,Female
62a766c5899e18df9ca94d67,14,opposition,1,24,Female
62a766c5899e18df9ca94d67,15,opposition,0,24,Female
62a766c5899e18df9ca94d67,16,opposition,1,24,Female
62a766c5899e18df9ca94d67,17,difference,1,24,Female
62a766c5899e18df9ca94d67,18,difference,1,24,Female
62a766c5899e18df9ca94d67,19,difference,0,24,Female
62a766c5899e18df9ca94d67,20,difference,1,24,Female
62a766c5899e18df9ca94d67,21,difference,0,24,Female
62a766c5899e18df9ca94d67,22,difference,1,24,Female
62a766c5899e18df9ca94d67,23,difference,1,24,Female
62a766c5899e18df9ca94d67,24,difference,1,24,Female
62a766c5899e18df9ca94d67,25,difference,1,24,Female
62a766c5899e18df9ca94d67,26,difference,1,24,Female
62a766c5899e18df9ca94d67,27,difference,0,24,Female
62a766c5899e18df9ca94d67,28,difference,1,24,Female
62a766c5899e18df9ca94d67,29,difference,1,24,Female
62a766c5899e18df9ca94d67,30,difference,1,24,Female
62a766c5899e18df9ca94d67,31,difference,0,24,Female
62a766c5899e18df9ca94d67,32,difference,1,24,Female
62a766c5899e18df9ca94d67,33,quantity,1,24,Female
62a766c5899e18df9ca94d67,34,quantity,0,24,Female
62a766c5899e18df9ca94d67,35,quantity,0,24,Female
62a766c5899e18df9ca94d67,36,quantity,1,24,Female
62a766c5899e18df9ca94d67,37,quantity,0,24,Female
62a766c5899e18df9ca94d67,38,quantity,1,24,Female
62a766c5899e18df9ca94d67,39,quantity,1,24,Female
62a766c5899e18df9ca94d67,40,quantity,0,24,Female
62a766c5899e18df9ca94d67,41,quantity,1,24,Female
62a766c5899e18df9ca94d67,42,quantity,0,24,Female
62a766c5899e18df9ca94d67,43,quantity,1,24,Female
62a766c5899e18df9ca94d67,44,quantity,0,24,Female
62a766c5899e18df9ca94d67,45,quantity,1,24,Female
62a766c5899e18df9ca94d67,46,quantity,1,24,Female
62a766c5899e18df9ca94d67,47,quantity,0,24,Female
62a766c5899e18df9ca94d67,48,quantity,0,24,Female
62a766c5899e18df9ca94d67,49,temporal,0,24,Female
62a766c5899e18df9ca94d67,50,temporal,1,24,Female
62a766c5899e18df9ca94d67,51,temporal,1,24,Female
62a766c5899e18df9ca94d67,52,temporal,0,24,Female
62a766c5899e18df9ca94d67,53,temporal,0,24,Female
62a766c5899e18df9ca94d67,54,temporal,1,24,Female
62a766c5899e18df9ca94d67,55,temporal,1,24,Female
62a766c5899e18df9ca94d67,56,temporal,0,24,Female
62a766c5899e18df9ca94d67,57,temporal,0,24,Female
62a766c5899e18df9ca94d67,58,temporal,0,24,Female
62a766c5899e18df9ca94d67,59,temporal,0,24,Female
62a766c5899e18df9ca94d67,60,temporal,0,24,Female
62a766c5899e18df9ca94d67,61,temporal,1,24,Female
62a766c5899e18df9ca94d67,62,temporal,0,24,Female
62a766c5899e18df9ca94d67,63,temporal,0,24,Female
62a766c5899e18df9ca94d67,64,temporal,1,24,Female
62a766c5899e18df9ca94d67,65,containment,0,24,Female
62a766c5899e18df9ca94d67,66,containment,1,24,Female
62a766c5899e18df9ca94d67,67,containment,1,24,Female
62a766c5899e18df9ca94d67,68,containment,0,24,Female
62a766c5899e18df9ca94d67,69,containment,1,24,Female
62a766c5899e18df9ca94d67,70,containment,0,24,Female
62a766c5899e18df9ca94d67,71,containment,1,24,Female
62a766c5899e18df9ca94d67,72,containment,0,24,Female
62a766c5899e18df9ca94d67,73,containment,0,24,Female
62a766c5899e18df9ca94d67,74,containment,1,24,Female
62a766c5899e18df9ca94d67,75,containment,0,24,Female
62a766c5899e18df9ca94d67,76,containment,0,24,Female
62a766c5899e18df9ca94d67,77,containment,0,24,Female
62a766c5899e18df9ca94d67,78,containment,0,24,Female
62a766c5899e18df9ca94d67,79,containment,1,24,Female
62a766c5899e18df9ca94d67,80,containment,1,24,Female
62a766c5899e18df9ca94d67,81,analogy,0,24,Female
62a766c5899e18df9ca94d67,82,analogy,0,24,Female
62a766c5899e18df9ca94d67,83,analogy,1,24,Female
62a766c5899e18df9ca94d67,84,analogy,0,24,Female
62a766c5899e18df9ca94d67,85,analogy,1,24,Female
62a766c5899e18df9ca94d67,86,analogy,0,24,Female
62a766c5899e18df9ca94d67,87,analogy,1,24,Female
62a766c5899e18df9ca94d67,88,analogy,0,24,Female
62a766c5899e18df9ca94d67,89,analogy,1,24,Female
62a766c5899e18df9ca94d67,90,analogy,1,24,Female
62a766c5899e18df9ca94d67,91,analogy,1,24,Female
62a766c5899e18df9ca94d67,92,analogy,1,24,Female
62a766c5899e18df9ca94d67,93,analogy,0,24,Female
62a766c5899e18df9ca94d67,94,analogy,1,24,Female
62a766c5899e18df9ca94d67,95,analogy,1,24,Female
62a766c5899e18df9ca94d67,96,analogy,1,24,Female
62a766c5899e18df9ca94d67,97,deictic,1,24,Female
62a766c5899e18df9ca94d67,98,deictic,1,24,Female
62a766c5899e18df9ca94d67,99,deictic,1,24,Female
62a766c5899e18df9ca94d67,100,deictic,0,24,Female
62a766c5899e18df9ca94d67,101,deictic,0,24,Female
62a766c5899e18df9ca94d67,102,deictic,1,24,Female
62a766c5899e18df9ca94d67,103,deictic,0,24,Female
62a766c5899e18df9ca94d67,104,deictic,0,24,Female
62a766c5899e18df9ca94d67,105,deictic,1,24,Female
62a766c5899e18df9ca94d67,106,deictic,0,24,Female
62a766c5899e18df9ca94d67,107,deictic,1,24,Female
62a766c5899e18df9ca94d67,108,deictic,1,24,Female
62a766c5899e18df9ca94d67,109,deictic,1,24,Female
62a766c5899e18df9ca94d67,110,deictic,1,24,Female
62a766c5899e18df9ca94d67,111,deictic,1,24,Female
62a766c5899e18df9ca94d67,112,deictic,0,24,Female
62a766c5899e18df9ca94d67,113,mathematical,1,24,Female
62a766c5899e18df9ca94d67,114,mathematical,1,24,Female
62a766c5899e18df9ca94d67,115,mathematical,1,24,Female
62a766c5899e18df9ca94d67,116,mathematical,0,24,Female
62a766c5899e18df9ca94d67,117,mathematical,1,24,Female
62a766c5899e18df9ca94d67,118,mathematical,0,24,Female
62a766c5899e18df9ca94d67,119,mathematical,0,24,Female
62a766c5899e18df9ca94d67,120,mathematical,0,24,Female
62a766c5899e18df9ca94d67,121,mathematical,1,24,Female
62a766c5899e18df9ca94d67,122,mathematical,1,24,Female
62a766c5899e18df9ca94d67,123,mathematical,1,24,Female
62a766c5899e18df9ca94d67,124,mathematical,0,24,Female
62a766c5899e18df9ca94d67,125,mathematical,0,24,Female
62a766c5899e18df9ca94d67,126,mathematical,0,24,Female
62a766c5899e18df9ca94d67,127,mathematical,0,24,Female
62a766c5899e18df9ca94d67,128,mathematical,1,24,Female
62fb7937eceb11fe4ed5cc9a,1,opposition,0,24,Male
62fb7937eceb11fe4ed5cc9a,2,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,3,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,4,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,5,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,6,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,7,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,8,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,9,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,10,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,11,opposition,0,24,Male
62fb7937eceb11fe4ed5cc9a,12,opposition,0,24,Male
62fb7937eceb11fe4ed5cc9a,13,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,14,opposition,1,24,Male
62fb7937eceb11fe4ed5cc9a,15,opposition,0,24,Male
62fb7937eceb11fe4ed5cc9a,16,opposition,0,24,Male
62fb7937eceb11fe4ed5cc9a,17,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,18,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,19,difference,0,24,Male
62fb7937eceb11fe4ed5cc9a,20,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,21,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,22,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,23,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,24,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,25,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,26,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,27,difference,0,24,Male
62fb7937eceb11fe4ed5cc9a,28,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,29,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,30,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,31,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,32,difference,1,24,Male
62fb7937eceb11fe4ed5cc9a,33,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,34,quantity,0,24,Male
62fb7937eceb11fe4ed5cc9a,35,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,36,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,37,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,38,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,39,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,40,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,41,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,42,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,43,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,44,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,45,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,46,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,47,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,48,quantity,1,24,Male
62fb7937eceb11fe4ed5cc9a,49,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,50,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,51,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,52,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,53,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,54,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,55,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,56,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,57,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,58,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,59,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,60,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,61,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,62,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,63,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,64,temporal,1,24,Male
62fb7937eceb11fe4ed5cc9a,65,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,66,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,67,containment,0,24,Male
62fb7937eceb11fe4ed5cc9a,68,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,69,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,70,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,71,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,72,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,73,containment,0,24,Male
62fb7937eceb11fe4ed5cc9a,74,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,75,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,76,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,77,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,78,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,79,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,80,containment,1,24,Male
62fb7937eceb11fe4ed5cc9a,81,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,82,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,83,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,84,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,85,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,86,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,87,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,88,analogy,1,24,Male
62fb7937eceb11fe4ed5cc9a,89,analogy,0,24,Male
